Idiom,Meaning,eng_sadness,eng_joy,eng_love,eng_anger,eng_fear,eng_surprise,spa_sadness,spa_joy,spa_love,spa_anger,spa_fear,spa_surprise
To be scared out of your mind,Quedarse con los pelos de punta,0.026779092848300934,0.533447265625,0.017378410324454308,0.35818272829055786,0.05633353069424629,0.007878990843892097,0.0005128427292220294,0.0003719574015121907,0.00013095496979076415,0.0020095843356102705,0.9965533018112183,0.00042142768506892025
To be worked to death,Ha corrido hasta sin aceite,0.020164789631962776,0.27471524477005005,0.007800700608640909,0.6517810821533203,0.041479963809251785,0.004058202728629112,0.02632390521466732,0.04928033426403999,0.0020434814505279064,0.9138190746307373,0.006698694545775652,0.0018345044227316976
To each his own,Cada cual a lo suyo,0.030308879911899567,0.5736222267150879,0.014161732979118824,0.3400184214115143,0.03717680647969246,0.004711948335170746,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Cada gallina a su gallinero,0.04055675119161606,0.41734734177589417,0.01081628818064928,0.4488084614276886,0.07726268470287323,0.005208431277424097,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Cada loco con su tema,0.023108789697289467,0.40134137868881226,0.007421944756060839,0.4575650990009308,0.10520376265048981,0.00535902613773942,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Cada oveja con su pareja,0.036687273532152176,0.60150545835495,0.014381195418536663,0.28577449917793274,0.05639917775988579,0.00525240134447813,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Hay de todo en la viña del Señor,0.029700882732868195,0.5915469527244568,0.014382482506334782,0.31976279616355896,0.04006200283765793,0.004544965457171202,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,"Para los gustos, los colores",0.004704316146671772,0.9608984589576721,0.006768351420760155,0.019852567464113235,0.006717120762914419,0.0010591939790174365,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Sobre los gustos no hay nada escrito,0.032532207667827606,0.5829867720603943,0.017239434644579887,0.3382019102573395,0.025170980021357536,0.0038685989566147327,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To each his own,Zapatero a sus zapatos,0.03490046039223671,0.4775628447532654,0.011968533508479595,0.3695420026779175,0.09670040756464005,0.009325757622718811,0.031105564907193184,0.09638871997594833,0.01113024540245533,0.8267543315887451,0.03052830882370472,0.004092972259968519
To feel like a million bucks,Sentirse como un billete de cien pesos,0.03236605226993561,0.4859362244606018,0.010640586726367474,0.41086190938949585,0.05316885933279991,0.007026278879493475,0.0004978880169801414,0.998344898223877,0.00039475475205108523,0.00025746459141373634,0.00020638243586290628,0.0002985508181154728
To get what’s coming to you,Alábate pollo que mañana te guisan,0.019719554111361504,0.18831688165664673,0.013596451841294765,0.7331498265266418,0.042026132345199585,0.0031911132391542196,0.032450903207063675,0.25016075372695923,0.007157681044191122,0.6807874441146851,0.02600422315299511,0.0034390119835734367
To give away the house,El que da lo que tiene a pedir se atiene,0.02676786109805107,0.21921329200267792,0.00888807512819767,0.6861020922660828,0.053505439311265945,0.005523149389773607,0.004636735189706087,0.0040276916697621346,0.0009373057400807738,0.9807375073432922,0.009144469164311886,0.0005162804736755788
To grab the bull by the horns,Coger al toro por los cuernos,0.018060170114040375,0.7114094495773315,0.015257158316671848,0.22432316839694977,0.025061801075935364,0.00588828744366765,0.002374066971242428,0.0043302359990775585,0.0013210535980761051,0.8197306394577026,0.17012536525726318,0.0021186713129281998
To have ants in your pants,Tener hormiguillas en el culo,0.02583879418671131,0.3961047828197479,0.01020213682204485,0.48953357338905334,0.07093288749456406,0.0073878881521523,0.003582774428650737,0.00436112005263567,0.0012043268652632833,0.9628586173057556,0.027211306616663933,0.0007818888989277184
To have one’s hair stand on end,Quedarse con los pelos de punta,0.026779092848300934,0.533447265625,0.017378410324454308,0.35818272829055786,0.05633353069424629,0.007878990843892097,0.03471093997359276,0.29062214493751526,0.009858270175755024,0.6489494442939758,0.014047172851860523,0.0018120125168934464
To have pie on his face,Volvió con el rabo entre medio de las patas,0.023662686347961426,0.7814789414405823,0.01169623713940382,0.1511976718902588,0.027919208630919456,0.004045275505632162,0.009815534576773643,0.06353569775819778,0.025632936507463455,0.8953696489334106,0.003753662807866931,0.001892540487460792
To look out for Number One,Cada cual se reparte con la cuchara grande,0.02342832460999489,0.6575831174850464,0.012920886278152466,0.24091984331607819,0.06046511232852936,0.004682614468038082,0.016044003888964653,0.7318123579025269,0.008034014143049717,0.22824488580226898,0.01298046950250864,0.002884305315092206
To make a long story short,Para hacerte el cuento corto,0.02767752856016159,0.6946333050727844,0.013245683163404465,0.2132720649242401,0.04628130421042442,0.004890124779194593,0.026150941848754883,0.12022126466035843,0.0032721227034926414,0.8225284218788147,0.02382565289735794,0.004001682158559561
To make a mountain out of a molehill,Ahogarse en un vaso de agua,0.028904017060995102,0.54044109582901,0.01284914743155241,0.35710397362709045,0.05559716373682022,0.005104540381580591,0.008497742936015129,0.006560027599334717,0.001017510425299406,0.8774412870407104,0.10502056032419205,0.0014628511853516102
To make something good from nothing,Hay que hacer de tripas corazones,0.03527174890041351,0.6467547416687012,0.017767157405614853,0.26403898000717163,0.031584370881319046,0.004583040252327919,0.0010906415991485119,0.9966938495635986,0.0005091064958833158,0.0009299519006162882,0.0003561782359611243,0.0004201958072371781
To mix like oil and water,Ser como el aceite y el vinagre,0.023907726630568504,0.6583974361419678,0.010015903040766716,0.28163906931877136,0.02203858084976673,0.004001337569206953,0.014062427915632725,0.09409387409687042,0.008678963407874107,0.8336672782897949,0.04666707292199135,0.0028304164297878742
To not defend oneself,No da un tajo ni en defensa propia,0.050652071833610535,0.5505452156066895,0.011962325312197208,0.33918842673301697,0.04320483282208443,0.004447142127901316,0.03273117542266846,0.06590447574853897,0.004447328392416239,0.8138710260391235,0.08195788413286209,0.0010880556656047702
To not have anything to hide,El que no tiene hechas no tiene sospechas,0.026329396292567253,0.23728704452514648,0.015735607594251633,0.68447345495224,0.031573764979839325,0.004600802902132273,0.05077848955988884,0.04665222764015198,0.0033452126663178205,0.8517314791679382,0.0463944636285305,0.001098104752600193
To reach one’s limit,El que nace para chavito prieto nunca llega a vellón,0.022487398236989975,0.6114866733551025,0.016463469713926315,0.29895856976509094,0.04464055597782135,0.005963385570794344,0.08655980229377747,0.4354618489742279,0.011390727013349533,0.30060139298439026,0.15617474913597107,0.00981154479086399
To roll right off of,Se le pasea el alma por el cuerpo,0.030081618577241898,0.705925464630127,0.0186665840446949,0.20293976366519928,0.036707617342472076,0.005678853951394558,0.020182745531201363,0.07932452857494354,0.00521621061488986,0.7133914232254028,0.17512468993663788,0.006760285701602697
To screw up,Meter la pata,0.027336884289979935,0.4116591215133667,0.00945278536528349,0.501157283782959,0.04494987428188324,0.005444100126624107,0.0029301177710294724,0.0011067712912335992,0.00041702023008838296,0.9932479858398438,0.0020132248755544424,0.0002848865115083754
To slide off of,Se le pasea el alma por el cuerpo,0.030081618577241898,0.705925464630127,0.0186665840446949,0.20293976366519928,0.036707617342472076,0.005678853951394558,0.03796304017305374,0.03030364215373993,0.0046524666249752045,0.5265870690345764,0.39370906352996826,0.006784758996218443
To sound like a broken record,Eso es como llover sobre mojado,0.03677963837981224,0.6071431040763855,0.007548076566308737,0.2886276841163635,0.05539917200803757,0.004502308089286089,0.9987442493438721,0.00029520754469558597,0.00016877397138159722,0.0003056996501982212,0.00031978561310097575,0.00016618969675619155
To think he’s the bomb,Creerse la última Coca Cola del desierto,0.020257309079170227,0.7544081211090088,0.004969460889697075,0.19632934033870697,0.021805889904499054,0.002229784382507205,0.003380067180842161,0.0037836136762052774,0.0005301619530655444,0.9795694947242737,0.012109871953725815,0.0006267178687267005
To wipe out,Caerse como una guanábana,0.02540113963186741,0.5957959294319153,0.01351947896182537,0.22531650960445404,0.13294649124145508,0.007020408287644386,0.03903573751449585,0.022497592493891716,0.0018508487846702337,0.9224292039871216,0.012795629911124706,0.001391052850522101
Tomorrow is another day,Mañana será otro día,0.01339687593281269,0.9071819186210632,0.008872202597558498,0.05857796221971512,0.010409152135252953,0.0015619357582181692,0.07662587612867355,0.6996229290962219,0.006591047625988722,0.19331246614456177,0.02071266621351242,0.003134988248348236
Too many chiefs and not enough indians,Muchos caciques y pocos indios,0.014389654621481895,0.7392562627792358,0.004819671157747507,0.16458268463611603,0.06731455773115158,0.009637012146413326,0.016555679962038994,0.07365629076957703,0.003387926612049341,0.8915159702301025,0.012906868942081928,0.0019772497471421957
Too many cooks spoil the broth,Muchos cocineros dañan la comida,0.03387805446982384,0.4876728951931,0.012544995173811913,0.3798034191131592,0.07885118573904037,0.0072494917549192905,0.054417483508586884,0.008501138538122177,0.0013640773249790072,0.9329025149345398,0.002027420327067375,0.0007874938892200589
Too much of a good thing,Todo en exceso hace daño,0.02828608639538288,0.5621767044067383,0.011493262834846973,0.33469170331954956,0.05756755918264389,0.005784706678241491,0.010404258035123348,0.9563901424407959,0.0025032293051481247,0.02719450742006302,0.002346926601603627,0.001161021995358169
Too much of a good thing,"Lo poquito agrada, lo mucho enfada",0.017845677211880684,0.792560875415802,0.01010597962886095,0.16319619119167328,0.014210321009159088,0.002080855891108513,0.010404258035123348,0.9563901424407959,0.0025032293051481247,0.02719450742006302,0.002346926601603627,0.001161021995358169
Two heads are better than one,Cuatro ojos ven más que dos,0.03440562263131142,0.4912048578262329,0.02110997401177883,0.40099865198135376,0.044609446078538895,0.007671399042010307,0.019632192328572273,0.8975757956504822,0.0035077070351690054,0.06929934024810791,0.006784037686884403,0.0032009147107601166
Two heads are better than one,Dos cabezas piensan mejor que una,0.02943175844848156,0.3497397005558014,0.014934257604181767,0.5503166913986206,0.049386441707611084,0.0061911530792713165,0.019632192328572273,0.8975757956504822,0.0035077070351690054,0.06929934024810791,0.006784037686884403,0.0032009147107601166
Two wrongs don’t make a right.,Dos males no hacen un bien,0.03147704526782036,0.21047918498516083,0.00789413321763277,0.7176991105079651,0.0281013585627079,0.00434919772669673,0.019275648519396782,0.01683913916349411,0.0015035802498459816,0.9538075923919678,0.007460000924766064,0.001114042941480875
"United we stand, divided we fall",En la unión está la fuerza,0.025134408846497536,0.5870156288146973,0.011469654738903046,0.3307563364505768,0.04112409055233002,0.004499997943639755,0.047074902802705765,0.6194015145301819,0.02517569437623024,0.2970429062843323,0.008470304310321808,0.002834643702954054
Walls have ears,Las paredes tienen oídos y los montes ojos,0.025918638333678246,0.595341682434082,0.013178533874452114,0.29118800163269043,0.06754674762487411,0.006826425902545452,0.016298571601510048,0.04890991747379303,0.0034798472188413143,0.8718950748443604,0.057193782180547714,0.0022227840963751078
Water under the bridge,Agua pasada no mueve molino,0.045585233718156815,0.35267043113708496,0.013631812296807766,0.5175661444664001,0.06613577157258987,0.004410601686686277,0.02966408245265484,0.022214723750948906,0.0040052528493106365,0.264044851064682,0.6745879650115967,0.005483126733452082
Well begun is half done,Quien bien empieza bien acaba,0.026172040030360222,0.46800801157951355,0.00778178870677948,0.47130250930786133,0.02256808802485466,0.004167627543210983,0.0022403562907129526,0.9925808906555176,0.000722107186447829,0.003053213469684124,0.0008855619234964252,0.0005178163992241025
What comes around goes around,Estar probando su propia medicina,0.06318964064121246,0.6660289168357849,0.012358607724308968,0.1403713971376419,0.11155356466770172,0.006497905123978853,0.016995184123516083,0.07338261604309082,0.002397376811131835,0.8373488187789917,0.06513546407222748,0.00474052457138896
What comes around goes around,"Hijo eres, padre serás, según lo hiciste, así lo verás",0.011169406585395336,0.9167696237564087,0.008537542074918747,0.05194037780165672,0.009953129105269909,0.001629908219911158,0.016995184123516083,0.07338261604309082,0.002397376811131835,0.8373488187789917,0.06513546407222748,0.00474052457138896
