English,Spanish,Spanish_NEU,Spanish_NEG,Spanish_POS,English_NEU,English_NEG,English_POS
"Your game faces kind of like, projecting the idea that nothing’s facing you or that you’re okay. When you’re really not, I guess. It’s like a mask. It’s just liked a cover up, I guess. And it’s something that I was used to doing all the time. Whenever the doors open, it was like your mask goes on. And I don’t know if it’s like a form of protection, I guess, while you’re incarcerated, but like, that’s what I meant by that.","Tu juego se enfrenta a una especie de proyección de la idea de que no hay nada frente a ti o que estás bien. Cuando realmente no lo eres, supongo. Es como una máscara. Supongo que es simplemente como un encubrimiento. Y es algo a lo que estaba acostumbrado a hacer todo el tiempo. Cada vez que se abrían las puertas, era como si te pusieran la máscara. Y no sé si es como una forma de protección, supongo, mientras estás encarcelado, pero eso es lo que quise decir con eso.",0.724944592,0.262291372,0.012763997,0.420102179,0.565254331,0.014643471
"Was it also a moment when you realize that, that writing and sharing in that way, like wasn’t actually a form of weakness, where it was kind of the opposite? Where it was really empowering, and, you know, really a way to connect with others?","¿Fue también un momento en el que te diste cuenta de que escribir y compartir de esa manera no era en realidad una forma de debilidad, sino todo lo contrario? ¿Fue realmente empoderador y, ya sabes, realmente una forma de conectarse con los demás?",0.059534423,0.327162296,0.613303304,0.014157298,0.885154963,0.100687712
"Yeah, first for myself, like, I think that kind of like helped me break that wall down of like pride, I guess. Kind of going back to like that game face everything just being real and honest with myself. writing about my true emotions and how I viewed things, was empowering to myself. So once it was empowering to myself, and I was able to share it, other people were empowered too and they also would do the same and it would inspire me to continue to write. So I think it was after that, like, stubbornness that I had, that I discovered that it was it was empowering and not weak to talk about real things.","Sí, primero para mí, creo que eso me ayudó a derribar ese muro de orgullo, supongo. Es como volver a disfrutar de ese juego, afrontar todo siendo real y honesto conmigo mismo. Escribir sobre mis verdaderas emociones y cómo veía las cosas me fortaleció. Entonces, una vez que me fortaleció y pude compartirlo, otras personas también se empoderaron y ellos también harían lo mismo y eso me inspiraría a continuar escribiendo. Así que creo que fue después de esa terquedad que tuve, que descubrí que era empoderador y no débil hablar de cosas reales.",0.010472849,0.162034124,0.827493012,0.001507035,0.10131982,0.897173107
I’m also curious if you consider yourself a spiritual person?,También tengo curiosidad por saber si te consideras una persona espiritual.,0.025918059,0.821930647,0.152151257,0.009457832,0.96188736,0.028654866
"I definitely believe like, in good and evil. I would consider myself as spiritual person but not to like I’m not going to say like that I’m a good person or anything like that, because Like, I know, I have a bad side, I have a good side, I have bad side. But, um, as far as like, my spiritual beliefs go, I know it exists. I know it’s real. And I mean, there’s been a lot of moments like, like the one that I wrote about in the piece that have happened to me throughout my lifetime and throughout my time incarcerated where nobody knew what I was going through, and something like that would come in, come my way. And it’s like, how did that happen? And it was, a lot of times, it was like, maybe exactly what I needed to hear in order to move on or to keep on going. So I definitely believe that it’s there.","Definitivamente creo en el bien y en el mal. Me consideraría una persona espiritual pero no me gusta, no voy a decir así que soy una buena persona ni nada por el estilo, porque, ya sé, tengo un lado malo, tengo un lado bueno, tiene el lado malo. Pero, en lo que respecta a mis creencias espirituales, sé que existen. Sé que es real. Y quiero decir, ha habido muchos momentos como el que escribí en el artículo que me han sucedido a lo largo de mi vida y durante mi tiempo encarcelado donde nadie sabía por lo que estaba pasando, y algo así vendría. Entra, ven hacia mí. Y es como, ¿cómo pasó eso? Y muchas veces era como tal vez exactamente lo que necesitaba escuchar para seguir adelante o seguir adelante. Así que definitivamente creo que está ahí.",0.327469736,0.638975441,0.033554841,0.010295433,0.894661844,0.095042743
"Is there like a version of your life today? Like, imagine your life without writing? What does that look like?",¿Existe alguna versión de tu vida hoy? ¿Imagina tu vida sin escribir? ¿Cómo se ve eso?,0.222325698,0.749040544,0.028633736,0.038398061,0.93653816,0.025063824
"Like a trap. Like, I would feel trapped. Like your voice is gone. It’d be like lonely. I think. Whether you’re hurt or not. Writing is getting out. Like, your thoughts. It’s getting out. What you believe. And without judgment. So I find like freedom in that.",Como una trampa. Me sentiría atrapado. Como si tu voz se hubiera ido. Sería como estar solo. Creo. Ya sea que estés herido o no. La escritura está saliendo a la luz. Como tus pensamientos. Está saliendo. Lo que crees. Y sin juicio. Entonces encuentro libertad en eso.,0.246484742,0.626596034,0.126919225,0.028871328,0.83150059,0.139628053
Are you still writing today?,¿Sigues escribiendo hoy?,0.297395855,0.642946124,0.059658002,0.007505905,0.972764432,0.019729588
"Yeah. So, every week, I still meet up with InsideOUT writers every Thursday for the writing circles, like virtually. And every time a teacher gives us a prompt, and we all right, it’s the same thing. It’s like, I feel like I’m back in juvenile hall when we were all writing together and sharing together. It’s that same sense of family, that same sense of, like togetherness, I guess. So. Yeah. And these, like, Jimmy was like one of the first people that I contacted when I got out because I knew how important this was to me. And it impacted my life and in a way that it probably saved me out of a lot of situations.","Sí. Entonces, todas las semanas, todavía me reúno con escritores de InsideOUT todos los jueves para los círculos de escritura, de manera virtual. Y cada vez que un maestro nos da una indicación y estamos bien, es lo mismo. Es como si estuviera de vuelta en un centro de menores cuando todos escribíamos y compartíamos juntos. Es ese mismo sentido de familia, ese mismo sentido de unión, supongo. Entonces. Sí. Y estos, Jimmy fue como una de las primeras personas con las que contacté cuando salí porque sabía lo importante que era esto para mí. E impactó mi vida y de una manera que probablemente me salvó de muchas situaciones.",0.112920776,0.617009282,0.270069927,0.002532713,0.413159102,0.584308207
"When you were a kid, like 10 years old, what did you think a writer was? It’s been a minute. It’s been a minute for sure. 10-year-old Olivia. How is she? What does she like? And what does she think a writer is?","Cuando eras niño, como cuando tenías 10 años, ¿qué pensabas que era un escritor? Ha pasado un minuto. Seguro que ha pasado un minuto. Olivia, de 10 años. ¿Como es ella? ¿Qué le gusta? ¿Y qué cree ella que es un escritor?",0.085075274,0.777066469,0.137858212,0.003713284,0.960229158,0.036057554
"angry, I know I was definitely angry at that age. I’m rebellious. I’m really close minded about people and things and situations. easily influenced by my surroundings. And by 10 years old, I was already getting high and drinking so and you know, actually, there’s one person that I kind of grew up with, that was really well known in my neighborhood that had gone to juvenile hall before. really young, and he would write I remember, and I thought it was so weird. I’m like, what, like, you write like, I don’t know. And then he’s like, yeah, is that so shocking? And I’m like, well, yeah, kind of like, what do you I never knew exactly what he would write about, but I know that there would be times where he would like when he’s by himself, he would write and I thought that was interesting. And I guess, coming from someone like that, I was kind of open to it. But never did it myself. Just because at that age, I was just running around going crazy. But, I think, him being incarcerated. He kind of experienced that, like, isolation and, like, found like, it’s kind of like writing was therapeutic. So me not having experienced that yet. I hadn’t actually done it yet. But, I always remembered that so I wasn’t completely closed off to it. I just thought, like, for the most part, writers were people who wrote books authors. I don’t know it wasn’t of much like I didn’t think much about it. Until I actually started writing myself.","enojado, sé que definitivamente estaba enojado a esa edad. Soy rebelde. Tengo una mentalidad muy cercana a las personas, las cosas y las situaciones. fácilmente influenciado por mi entorno. Y a los 10 años, ya me estaba drogando y bebiendo, así que, de hecho, hay una persona con la que crecí, que era muy conocida en mi vecindario y que había ido antes a un centro de menores. Era muy joven y él escribía, lo recuerdo, y pensé que era muy extraño. Me pregunto cómo escribes, no lo sé. Y luego dice, sí, ¿es eso tan impactante? Y yo digo, bueno, sí, algo así como, ¿qué dices? Nunca supe exactamente sobre qué escribiría, pero sé que habría momentos en los que le gustaría que, cuando estuviera solo, escribiera y pensé. eso fue interesante. Y supongo que, viniendo de alguien así, estaba abierto a ello. Pero nunca lo hice yo mismo. Simplemente porque a esa edad yo andaba por ahí volviéndose loco. Pero creo que está encarcelado. En cierto modo experimentó ese aislamiento y descubrió que escribir era terapéutico. Entonces yo no he experimentado eso todavía. En realidad, todavía no lo había hecho. Pero siempre lo recordé, así que no estaba completamente cerrado a eso. Simplemente pensé que, en su mayor parte, los escritores eran personas que escribían libros. No sé, no fue mucho, no pensé mucho en ello. Hasta que comencé a escribir yo mismo.",0.274301499,0.671689034,0.054009497,0.312292695,0.670265317,0.017442001
