Idiom,Meaning,Idiom_NEU,Idiom_NEG,Idiom_POS,Meaning_NEU,Meaning_NEG,Meaning_POS
A lot of hot air,De ese infierno no salen chispas,0.43621763586997986,0.38728877902030945,0.17649361491203308,0.10926630347967148,0.8786370754241943,0.012096685357391834
A man is known by the company he keeps,Dime con quien andas y te diré quién eres,0.1293630450963974,0.2705135941505432,0.6001233458518982,0.015270674601197243,0.9604998230934143,0.024229537695646286
A perfect match,Me viene como anillo al dedo,0.017219651490449905,0.09217385202646255,0.8906064629554749,0.005817266646772623,0.9569353461265564,0.03724737837910652
"A prophet is not without honor, save in his own country",Nadie es profeta en su tierra [pueblo],0.2666794955730438,0.3434246778488159,0.38989585638046265,0.00616060895845294,0.9709965586662292,0.022842859849333763
A taste of his own medicine,Estar probando su propia medicina,0.0814402773976326,0.37158358097076416,0.5469761490821838,0.005671485792845488,0.9602857828140259,0.03404271975159645
A tiger doesn’t change its stripes,La yerba mala nunca se muere,0.5018490552902222,0.3632243275642395,0.13492658734321594,0.012982362881302834,0.9554958939552307,0.03152178227901459
According to the latest gossip,"Dicen las malas lenguas, y la mía que no es muy buena también lo repita",0.10649856925010681,0.6986716389656067,0.1948297768831253,0.14180459082126617,0.8411209583282471,0.0170744638890028
Actions speak louder than words,El movimiento se demuestra andando,0.29200559854507446,0.2871798574924469,0.42081451416015625,0.005059552378952503,0.9562320709228516,0.038708385080099106
Actions speak louder than words,La ley entra por la casa,0.29200559854507446,0.2871798574924469,0.42081451416015625,0.006435287185013294,0.9626042246818542,0.03096041828393936
Actions speak louder than words,No es lo mismo decirlo que hacerlo,0.29200559854507446,0.2871798574924469,0.42081451416015625,0.035086918622255325,0.9512336254119873,0.013679414987564087
After a storm comes a calm,"Después de la tormenta, siempre llega la calma",0.16732268035411835,0.42535051703453064,0.4073268473148346,0.005890742875635624,0.9536744356155396,0.040434882044792175
"After marriage, life goes downhill","En vida de matrimonio, ni soso ni salado",0.42220792174339294,0.45105791091918945,0.12673421204090118,0.007740255445241928,0.9678369760513306,0.02442271076142788
All bark and no bite,Mucho ruido y pocas nueces,0.4467690587043762,0.4706396758556366,0.08259131014347076,0.011195595376193523,0.958387553691864,0.03041684441268444
All cats are grey in the dark,De noche todos los gatos son prietos,0.6187502145767212,0.29954320192337036,0.08170662075281143,0.008153906092047691,0.9599690437316895,0.03187701106071472
All good things must end,Lo bueno dura poco,0.30312734842300415,0.36688002943992615,0.3299926519393921,0.014391163364052773,0.9488232731819153,0.03678561747074127
All over the place,"Esta como el arroz blanco, en todas las partes",0.16312743723392487,0.5989469885826111,0.23792555928230286,0.005468165036290884,0.9651223421096802,0.029409518465399742
All that glitters is not gold,No todo lo que brilla es oro,0.645566463470459,0.27961158752441406,0.07482194900512695,0.0268140509724617,0.9600098133087158,0.013176101259887218
Always lands on his feet,"El que nace para bombero, del cielo le cae el sombrero",0.1673879325389862,0.37684449553489685,0.45576757192611694,0.007129172328859568,0.9537030458450317,0.039167825132608414
Always lands on his feet,El que nace para toro del cielo le caen los cuernos,0.1673879325389862,0.37684449553489685,0.45576757192611694,0.006536751054227352,0.9573092460632324,0.036153994500637054
Always room for one more,"Donde comen dos, comen tres",0.11107166856527328,0.4687674343585968,0.42016085982322693,0.007956073619425297,0.9488607048988342,0.043183229863643646
An eye for an eye,"Ojo por ojo, diente por diente",0.09608547389507294,0.5359670519828796,0.36794745922088623,0.006586063653230667,0.9525973796844482,0.04081648960709572
An idle mind is the devil’s workshop,El ocio es la madre de todos los vicios,0.35264480113983154,0.5010208487510681,0.14633430540561676,0.007722890470176935,0.9651648998260498,0.027112256735563278
An ounce of prevention is worth a pound of cure,Es mejor precaver que tener que remediar,0.05047326907515526,0.1709338277578354,0.7785928845405579,0.00945422612130642,0.9669944047927856,0.02355138212442398
An ounce of prevention is worth a pound of cure,Más vale prevenir que tener que lamentar,0.05047326907515526,0.1709338277578354,0.7785928845405579,0.017979949712753296,0.9653359055519104,0.016684139147400856
Appearances can be deceiving,Todo lo prieto no es morcilla,0.8294599652290344,0.14128334820270538,0.02925672009587288,0.026157023385167122,0.9544333219528198,0.019409647211432457
As happy as a clam,Más contento que perro con dos rabos,0.08187467604875565,0.42513811588287354,0.4929872453212738,0.007363374810665846,0.9649895429611206,0.027647003531455994
As old as the hills,Más viejo que el frío,0.20272643864154816,0.583877444267273,0.2133961021900177,0.00459735281765461,0.9585097432136536,0.03689289838075638
As old as the hills,Más viejo que Matusalen,0.20272643864154816,0.583877444267273,0.2133961021900177,0.005830829031765461,0.9685527086257935,0.02561645768582821
As stubborn as a mule,Es más terco que una mula,0.5703038573265076,0.3700612783432007,0.05963485315442085,0.011291579343378544,0.9657108783721924,0.022997545078396797
As sure as death and taxes,La muerte es lo único seguro que tenemos en la vida,0.5687525272369385,0.35972699522972107,0.07152048498392105,0.006893453188240528,0.9580064415931702,0.035100094974040985
As ugly as sin,Es más feo que un caso de drogas,0.7180535793304443,0.22263102233409882,0.05931538715958595,0.01094526145607233,0.9658827781677246,0.023171985521912575
As white as snow,Más jincho que nalga de monja,0.24183395504951477,0.5606036186218262,0.19756242632865906,0.008339986205101013,0.9617106914520264,0.029949277639389038
As white as snow,Más jincho que un sobaco de monja,0.24183395504951477,0.5606036186218262,0.19756242632865906,0.006672471296042204,0.9597968459129333,0.033530689775943756
Be happy with what you’ve got,Más vale tierra en cuerpo que cuerpo en tierra,0.060733862221241,0.1871800571680069,0.7520860433578491,0.0074655585922300816,0.9638314843177795,0.028702910989522934
"Bend over, here it comes again (BOHICA)",Chúpate esa en lo que te mondan la otra,0.22294935584068298,0.6431005597114563,0.1339500993490219,0.005946217104792595,0.9586120843887329,0.035441674292087555
Better late than never,Más vale tarde que nunca,0.07203523069620132,0.45008584856987,0.47787895798683167,0.018137168139219284,0.9612714052200317,0.020591463893651962
Better the devil you know than the devil you don’t know,Es mejor malo conocido que bueno por conocer,0.3464362323284149,0.4192231297492981,0.2343406230211258,0.010293075814843178,0.9605271220207214,0.02917981706559658
Between a rock and a hard place,Estar entre la espada y la pared,0.4229695498943329,0.409755676984787,0.16727477312088013,0.005313743371516466,0.9605287909507751,0.034157466143369675
"Bitch, bitch, bitch",Como quiera que te pongas siempre tienes que llorar,0.3397228717803955,0.4454200267791748,0.2148570865392685,0.007758111692965031,0.9626651406288147,0.029576720669865608
Bite off more than you can chew,Quedarse sin el plato y la comida,0.345010906457901,0.383541077375412,0.271448016166687,0.013113715685904026,0.9641156196594238,0.022770710289478302
Bite off more than you can chew,Quedarse sin la soga y sin la cabra,0.345010906457901,0.383541077375412,0.271448016166687,0.017233606427907944,0.9574846029281616,0.02528177574276924
Bites the hand that feeds him,Cría cuervos y te sacarán los ojos,0.07778182625770569,0.26795703172683716,0.6542611718177795,0.009119748137891293,0.9620257019996643,0.028854604810476303
Black as coal,Prieto color teléfono,0.3347562551498413,0.4671107232570648,0.19813306629657745,0.009477436542510986,0.9426651000976562,0.04785741865634918
Born with a silver spoon in one’s mouth,Nacer en cuna de oro,0.5089256167411804,0.3557054400444031,0.13536886870861053,0.005958328023552895,0.9520033597946167,0.04203827679157257
Brains over brawn,A cada guaraguao le llega su pitirre,0.32005056738853455,0.46841782331466675,0.21153166890144348,0.006705536041408777,0.9675971865653992,0.02569732815027237
Brains over brawn,Más vale maña que fuerza,0.32005056738853455,0.46841782331466675,0.21153166890144348,0.016449859365820885,0.9548176527023315,0.028732482343912125
Business before pleasure,El deber antes que el placer,0.15248988568782806,0.5796037316322327,0.26790639758110046,0.008458429016172886,0.9648712277412415,0.026670340448617935
Business is business,"Compay, compay, pero la gallina vale dos reales",0.10231570154428482,0.48806753754615784,0.4096168279647827,0.009529918432235718,0.9685672521591187,0.021902823820710182
Butt-ugly,Más feo que una patada en la cara,0.2929288446903229,0.5424916744232178,0.16457952558994293,0.006547808181494474,0.9670613408088684,0.026390928775072098
Call a spade a spade,"Al pan, pan y al vino, vino",0.13287028670310974,0.7016217708587646,0.1655079573392868,0.006968734320253134,0.9549074769020081,0.03812384977936745
Caught red-handed,Pillar con las manos en la masa,0.30064427852630615,0.5338752269744873,0.16548049449920654,0.009167583659291267,0.969559907913208,0.0212725680321455
Caught with a hand in the cookie jar,Pillar con las manos en la masa,0.3305966854095459,0.5442792177200317,0.12512412667274475,0.009167583659291267,0.969559907913208,0.0212725680321455
Charity begins at home,La caridad empieza por casa,0.0884799063205719,0.6248414516448975,0.28667864203453064,0.005866318009793758,0.9636899828910828,0.030443686991930008
Children and fools tell the truth,Los niños y los borrachos siempre dicen la verdad,0.2681150734424591,0.49641093611717224,0.23547400534152985,0.006536439992487431,0.9646129608154297,0.028850609436631203
Clothes don’t make the man,El hábito no hace al monje pero lo distingue,0.5082805752754211,0.39811351895332336,0.09360584616661072,0.026741323992609978,0.9616076946258545,0.011650938540697098
Clueless,Estar más perdido que un juey bizco,0.41309937834739685,0.45107391476631165,0.1358267217874527,0.005550961010158062,0.955305278301239,0.03914378583431244
Clueless,Lo coge todo por el rabo,0.41309937834739685,0.45107391476631165,0.1358267217874527,0.006438447628170252,0.9610227346420288,0.03253885731101036
Curiosity killed the cat,La curiosidad mató al gato,0.27134454250335693,0.5719731450080872,0.1566823124885559,0.010752229951322079,0.9670129418373108,0.02223479188978672
Cut to the chase,"Al pan, pan y al vino, vino",0.27225303649902344,0.5332834720611572,0.19446349143981934,0.006968734320253134,0.9549074769020081,0.03812384977936745
Different strokes for different folks,Cada cual a lo suyo,0.3521486222743988,0.46520426869392395,0.18264718353748322,0.006237729452550411,0.943406343460083,0.05035588890314102
Different strokes for different folks,Cada loco con su tema,0.3521486222743988,0.46520426869392395,0.18264718353748322,0.006066310219466686,0.9464460611343384,0.04748757556080818
Different strokes for different folks,"Para los gustos, los colores",0.3521486222743988,0.46520426869392395,0.18264718353748322,0.0075315809808671474,0.9555914402008057,0.03687693178653717
Different strokes for different folks,Sobre los gustos no hay nada escrito,0.3521486222743988,0.46520426869392395,0.18264718353748322,0.07375968992710114,0.9145878553390503,0.01165243424475193
Different strokes for different folks,Zapatero a sus zapatos,0.3521486222743988,0.46520426869392395,0.18264718353748322,0.015527785755693913,0.9571817517280579,0.02729048952460289
Do not put words in his mouth,No hables por boca ajena,0.4474414885044098,0.36019057035446167,0.19236798584461212,0.1721840649843216,0.8155301213264465,0.012285809032619
Do unto others as you would have them do unto you,No hagas hoy lo que no quieres que te hagan a ti mañana,0.2221498191356659,0.5224752426147461,0.255374938249588,0.05059191584587097,0.9390812516212463,0.010326811112463474
Does a bear shit in the woods?,¿A quién le amarga un dulce?,0.4214007258415222,0.5000049471855164,0.07859428972005844,0.010512041859328747,0.9742835760116577,0.015204391442239285
Does not practice what he preaches,Predicar la moral en calzoncillos,0.4895407557487488,0.38776230812072754,0.12269701063632965,0.010222716256976128,0.9642135500907898,0.025563647970557213
"Don’t wish too hard, you might just get it",Está buscando lo que no se le ha perdido,0.22806626558303833,0.5367850661277771,0.23514869809150696,0.015261484310030937,0.9652218818664551,0.019516633823513985
Don’t add fuel to the fire,No eches más leña al fuego,0.44233566522598267,0.4532298445701599,0.10443446785211563,0.08076544106006622,0.9045025110244751,0.014732002280652523
Don’t count your chickens before they’re hatched,No cantes victoria antes de tiempo,0.388232558965683,0.5328328013420105,0.07893463969230652,0.045626524835824966,0.9420310854911804,0.012342354282736778
Don’t cross the bridge until you come to it,No cruces el puente antes de llegar a él,0.27064743638038635,0.5262231230735779,0.20312947034835815,0.03393667936325073,0.9523193836212158,0.013743968680500984
Don’t kill the goose that lays the golden egg,No mates la gallina de los huevos de oro,0.44501644372940063,0.38763245940208435,0.16735108196735382,0.6331228613853455,0.35968276858329773,0.0071943579241633415
