Original,gpt4,gpt4_NEU,gpt4_NEG,gpt4_POS,Original_NEU,Original_NEG,Original_POS
"That's what I'd say yeah. I feel like I'm having a hard time dating in the city but I think Atlanta is like, not that there's something special about Atlanta. I think it's more than LA is hard to date here. So that's that so even in that song, there's still an element of like an emotional thing I'm struggling with.","Eso es lo que diría sí. Siento que tengo dificultades para tener citas en la ciudad pero creo que Atlanta es como, no es que haya algo especial en Atlanta. Creo que es más difícil tener citas aquí que en LA. Así que eso es lo que incluso en esa canción, todavía hay un elemento de como una cosa emocional con la que estoy luchando.",0.41900184750556946,0.555518627166748,0.025479476898908615,0.13245153427124023,0.7868154048919678,0.0807330310344696
"I think LA is the hardest city in the world to date. I like can't think of another city that I've either been to or theoretically know about. That has the confluence of how sprawling it is to you know that we're all in our cars all the time to that it's a one in town. It's lonely, I mean, there's so many aspects to LA that I just don't understand how people date in LA.","Creo que LA es la ciudad más difícil del mundo para tener citas. No puedo pensar en otra ciudad en la que haya estado o teóricamente sepa. Que tiene la confluencia de lo expansiva que es para que sepas que todos estamos en nuestros coches todo el tiempo hasta que es una ciudad de uno. Es solitario, quiero decir, hay tantos aspectos en LA que simplemente no entiendo cómo la gente tiene citas en LA.",0.9300839900970459,0.06578588485717773,0.004130033776164055,0.8394228219985962,0.1476859599351883,0.012891208752989769
"Yeah, I really feel like the times when I had the most success in LA it was usually somebody who was from here who like grew up here. I think there's something about people being not having roots in a city where I'm like, oh, you were dating each other you have your family's not here, not here. My family's not here. I think it's hard to like build a relationship sometimes where you're like we are each other's only really foundation and it's sometimes it feels like it feels like people just kind of bail on it and also just too many people I think a lot of it is just like a numbers thing where like I think everyone knows that if they it doesn't work out there's there's enough people here today someone else and and then it ends up people end up like just moving on quicker. But so that's what that song is about. If I was in Atlanta be married by now.","Sí, realmente siento que las veces que tuve más éxito en LA fue generalmente con alguien que era de aquí que creció aquí. Creo que hay algo acerca de que la gente no tenga raíces en una ciudad donde yo estoy como, oh, estás saliendo el uno con el otro, tu familia no está aquí, no está aquí. Mi familia no está aquí. Creo que es difícil construir una relación a veces donde eres como nosotros somos la única fundación real el uno del otro y a veces se siente como se siente como la gente simplemente abandona y también hay demasiada gente creo que mucho de eso es solo como un tema de números donde creo que todos saben que si no funciona hay suficiente gente aquí hoy alguien más y luego la gente termina moviéndose más rápido. Pero eso es de lo que trata esa canción. Si estuviera en Atlanta estaría casado ahora.",0.9350439310073853,0.062027592211961746,0.0029285261407494545,0.14325769245624542,0.834495484828949,0.02224685624241829
"Lamar, let's transition into your cart. But first we want to know what type of shopper are you? What's your style?","Lamar, hagamos la transición a tu carrito. Pero primero queremos saber qué tipo de comprador eres. ¿Cuál es tu estilo?",0.022415878251194954,0.8882090449333191,0.0893750786781311,0.002502819523215294,0.8764588832855225,0.12103834003210068
"I shop online a lot and I usually do the best sight ASOS and I'm like buying clothes on there but recently I was working on a pilot like as my luxury fashion I realized I didn't know what I was talking about. I had to get into it and I started going to the mall like old school like the Beverly Center. I want to go in those stores where it's like security like you have to like go wait in line and go in and I got addicted to it so that's like to your auntie so now I, that's how I shop now like only in luxury stuff.","Compro mucho en línea y generalmente hago la mejor vista ASOS y me gusta comprar ropa allí pero recientemente estaba trabajando en un piloto como mi moda de lujo me di cuenta de que no sabía de lo que estaba hablando. Tuve que meterme y empecé a ir al centro comercial como en los viejos tiempos como el Beverly Center. Quiero entrar en esas tiendas donde es como seguridad como que tienes que esperar en línea y entrar y me enganché así que eso es como para tu tía así que ahora, así es como compro ahora solo en cosas de lujo.",0.018134983256459236,0.3763050138950348,0.6055600047111511,0.010007191449403763,0.429426372051239,0.5605664849281311
I did not that left turn. I'm sorry. You went from shopping online at ASOS to security guards?,No hice ese giro a la izquierda. Lo siento. ¿Pasaste de comprar en línea en ASOS a guardias de seguridad?,0.5578401684761047,0.43505293130874634,0.007106884848326445,0.6493214964866638,0.3419237732887268,0.008754716254770756
"Well because now I like it.  yeah, I when I shop now I don't go shopping a lot like and I I guess I'm really talking about clothing right now. But if we're talking about other stuff, if it's like outside of clothing, it's just usually like in my neighborhood like local shopping or whatever. But as far as like clothing, which is my favorite thing to shop for or I am like fully going back to like old school Rick and Morty like in the store trying shit on because I usually don't buy a lot of things at once I like like when I had I had a show last week. I bought the outfit like the day of and I went so I went to like I think it was Prada, when they're saying I'm over here flex shouldn't be flexing.","Bueno, porque ahora me gusta. sí, cuando compro ahora no voy de compras mucho y supongo que realmente estoy hablando de ropa ahora mismo. Pero si estamos hablando de otras cosas, si está fuera de la ropa, generalmente es como en mi vecindario como compras locales o lo que sea. Pero en cuanto a ropa, que es lo que más me gusta comprar o estoy volviendo completamente a lo viejo como Rick y Morty como en la tienda probando cosas porque generalmente no compro muchas cosas a la vez me gusta cuando tenía Tenía un espectáculo la semana pasada. Compré el atuendo el día de y fui así que fui a como creo que era Prada, cuando dicen que estoy aquí no debería estar presumiendo.",0.01908845268189907,0.6774314641952515,0.3034800887107849,0.003851399291306734,0.27210572361946106,0.7240428328514099
Shows about baby.,Espectáculos sobre bebés.,0.046091508120298386,0.6519152522087097,0.3019932210445404,0.014879594556987286,0.960230827331543,0.024889595806598663
"You're not going to be single at the end of this episode, let me tell you.","No vas a estar soltero al final de este episodio, déjame decirte.",0.6552607417106628,0.32517361640930176,0.019565634429454803,0.05125296115875244,0.7768868803977966,0.17186012864112854
"I'm not gonna buy prada, like I can't do I so.","No voy a comprar Prada, como no puedo hacerlo.",0.5286822319030762,0.44954290986061096,0.021774886175990105,0.8944764733314514,0.10202160477638245,0.003501888131722808
"That's good that you say that, Su, it's good that he makes that disclaimer.","Es bueno que digas eso, Su, es bueno que él haga esa aclaración.",0.003970480058342218,0.028503388166427612,0.9675260782241821,0.0011535929515957832,0.027145231142640114,0.9717012047767639
It's only for me.,Es solo para mí.,0.07515085488557816,0.4937230944633484,0.43112605810165405,0.004283146932721138,0.4572739601135254,0.538442850112915
"No, there's a lot of wonderful ladies who who really appreciate a man who knows what's going on, know it's about qualities.","No, hay muchas mujeres maravillosas que realmente aprecian a un hombre que sabe lo que está pasando, saben que se trata de cualidades.",0.007369347847998142,0.04894508048892021,0.9436854720115662,0.002341436455026269,0.02457893267273903,0.9730796217918396
And appreciation for the finest thing.,Y la apreciación por lo más fino.,0.02950984053313732,0.8602505922317505,0.11023958772420883,0.001654712250456214,0.01074288971722126,0.9876024127006531
"Yeah, that can bleed into other areas of that relationship. All I'm saying.","Sí, eso puede sangrar en otras áreas de esa relación. Eso es todo lo que digo.",0.540327787399292,0.43662625551223755,0.02304597571492195,0.09968720376491547,0.8893337845802307,0.010979020036756992
TThat's very true. What I like about it is like I'm just really big on cuz I used to be a manager at a wax museum isn't that related at all but customer service is like use to me. So I like to experience. Timeout.,"Es muy cierto. Lo que me gusta es que soy muy grande porque solía ser gerente de un museo de cera, no es que esté relacionado en absoluto, pero el servicio al cliente es como de uso para mí. Así que me gusta la experiencia. Tiempo fuera.",0.004962077364325523,0.07253904640674591,0.922498881816864,0.0014419527724385262,0.03599753603339195,0.9625605344772339
Wax museum or customer service? I'm curious because I'm sitting straight up for both.,¿Museo de cera o servicio al cliente? Tengo curiosidad porque estoy muy atento a ambos.,0.023983344435691833,0.9111202955245972,0.06489641219377518,0.005431888625025749,0.5495949387550354,0.4449731409549713
You mean Madame Tussauds Wax Museum?,¿Quieres decir el Museo de Cera Madame Tussauds?,0.08787562698125839,0.8610330820083618,0.05109122395515442,0.009260947816073895,0.9456374645233154,0.04510156437754631
"The one and only, to South Hollywood I was running that place I was the man out there you know saying they call me Mr. Wax. I used to walk in with a briefcase in his suit. It can be big wax out there. I was wax, I was wax tested. I was I was waxing on not all babies.","El único y solo, en South Hollywood estaba dirigiendo ese lugar, yo era el hombre allí, sabes diciendo que me llaman Sr. Cera. Solía caminar con un maletín en su traje. Puede haber mucha cera por allí. Estaba con cera, estaba probado con cera. Estaba encerando no solo a bebés.",0.03998347371816635,0.8584951162338257,0.10152140259742737,0.004411215893924236,0.8336846828460693,0.16190405189990997
